cpu_load,battery_charge,radiation_exposure,temperature_interior,temperature_battery,communication_signal_strength,anomaly,timestamp,system_status,voltage,power,external_temperature
18.604950499540774,91.46570773320327,0.5837442856332525,25.57949254999253,26.033156291819683,-42.24721869211768,1,2024-02-23 23:03:00,0.4960894314306707,150.7888080845524,47.588432145318485,34.50324520861044
33.89300754995827,75.99994178613127,0.4729790355125207,31.56777376979182,34.20142639375461,-50.42229590750529,1,2024-01-19 22:59:00,1.0114617045092575,131.19574911434577,55.494916787209824,26.966475690832404
27.854681913284622,83.31203710941496,0.5877984018993433,26.03057678126148,33.61733568556004,-58.1731000799214,1,2024-10-31 18:50:00,0.5024320730740426,118.72082408519233,59.79918627372338,30.532285761473222
19.967150219808705,86.65051078435046,0.5785051457470698,23.44831823702976,30.82974765842225,-54.01763141713248,1,2024-10-20 04:03:00,0.5333526818980814,110.44459559399574,52.25306524715694,23.770758412780083
28.60727473435429,92.68792464022523,0.6095626427980223,24.86498997570958,28.449088362717895,-46.91577978270927,1,2024-04-27 12:05:00,1.0142481218636628,103.93553679742428,50.41386451892713,18.31162906956158
30.59404007860221,83.5796465394633,0.4485118322282463,20.557363545671112,31.53459443129472,-40.11815784713597,0,2024-09-05 00:50:00,1.0042686864996069,122.03463635867223,50.18391416587117,28.06085809309292
23.166363902230472,75.2973003089717,0.5755016069259226,27.450776777455708,42.53350557017308,-43.080067688567794,1,2024-10-20 21:08:00,0.4943329151791426,112.43649254715697,38.07846605607127,27.84644661635032
29.890704880348924,90.89508300628718,0.5372853615720088,25.63766761337102,33.87870553959734,-43.53937485114771,0,2024-12-11 23:35:00,1.0131814563633967,105.77746290402325,53.725754321424084,25.358342769401222
24.822402582278404,83.06685324757593,0.4735270269437525,24.614141962199227,25.45638406058205,-47.80392202296345,0,2024-01-04 13:01:00,0.9993697976170152,113.53427115757474,50.67083207997922,23.788122709474443
17.121794824262967,94.49754870279794,0.54845806469258,26.394745097729835,29.09749633884668,-50.49396517816228,1,2024-08-11 06:31:00,0.5070320105468437,109.18451996385605,52.14171025330363,29.81105289290549
28.60675514296461,92.77843246995978,0.4785819361674611,24.974735676509912,31.264283038710943,-43.52367166753204,0,2024-01-19 08:31:00,1.000747922631858,136.87141635072564,46.44268902958147,20.07133483286263
30.44069328167685,77.29427503610155,0.5175475071827125,21.084489100963168,27.09169490191768,-51.76285848926755,0,2024-02-20 22:07:00,1.00021460260025,128.8163975694945,48.07771560511454,21.13109710554671
22.141557042913018,80.93097598896013,0.694750571062795,22.581093838079024,29.59205534208051,-52.18103137446597,1,2024-01-29 07:36:00,0.4938729798950535,119.92027358683383,47.94487531748413,19.95946746619786
26.03058334594045,75.84824509439653,0.4983151379061132,24.389154524105376,34.32411394855514,-68.27746690040775,1,2024-04-16 01:11:00,0.9954384919281998,134.79944138890025,55.108114920365196,25.424864813179138
21.88085147623552,77.95867253126765,0.7681423670025173,20.363774290900825,27.06225088597064,-40.80824223695927,1,2024-03-09 16:29:00,0.5217348282994447,120.77368307647619,48.10620081698453,19.56053493945371
23.29460787982701,87.4100631136993,0.5564629753130685,22.874952493756457,26.20698956028039,-44.04551006741615,0,2024-07-30 12:49:00,0.993048400112798,111.38715798671737,60.413301610548984,21.578789097423783
21.74191636232436,78.29586688259027,0.534225092443436,21.22419272378425,34.792306619842655,-47.98807954797748,0,2024-02-14 08:24:00,1.0161002871574012,135.23124077269657,52.154312095075184,21.47122218886401
18.093903618849502,84.1826288494606,0.5837890032493422,23.89379134801099,28.9471633629607,-46.72443421465137,1,2024-10-18 07:37:00,0.4993959070524743,125.38910043684659,43.62158670002134,23.69695833833021
32.816015833413644,75.46289084216004,0.7252665487207588,20.800074549716303,34.587998078202084,-42.85137885628331,1,2024-02-12 09:38:00,0.4983366697176784,109.62753845673544,49.35726853374022,17.563127767980117
39.40246240791568,82.01326141991369,0.5682483621279933,25.301496294439595,33.746919774044564,-44.705182106193504,1,2024-01-30 02:42:00,0.4907350615712398,118.09661321916391,46.74162438921792,25.436024960186334
28.87268928826606,82.22158290031118,0.6848652554663479,23.9694350461036,29.614516771695342,-39.81180459933131,1,2024-04-29 17:04:00,0.5175242878838727,111.24381746615242,39.02808765089988,31.23651825332339
25.352795678058182,91.99658777080444,0.5904630335824802,23.92648327196648,29.665633721637185,-43.31973638610479,0,2024-09-20 04:20:00,1.0154785606879202,106.17200269035663,57.99735470056895,25.67745686158381
33.13821424827251,90.2275064196406,0.4657798471696981,26.60299978061657,32.69006259985709,-44.24974928239418,0,2024-10-02 08:59:00,1.0102342636661616,129.26177547531643,53.51571271110002,32.70660572400661
27.28648696786548,77.94671307352306,0.5556749267394954,25.488281345059143,28.308358158549705,-54.86067318133153,0,2024-10-07 14:57:00,0.9754259973204616,139.0941664047013,52.666036589496564,31.669990929384625
18.513965304488007,78.74654359384515,0.4742408723186967,25.53975009540528,25.211143856688,-53.20726934323962,1,2024-01-11 22:24:00,0.5077943407202483,106.01432426180858,50.82701830149852,28.888675236239273
27.76807249352858,86.92616592903255,0.5786585719468691,21.427885479318064,25.97215170065525,-45.77323621288052,0,2024-11-26 02:22:00,0.4968166081093889,125.62969236690572,43.089912156537814,25.37342921318443
25.73584162728544,88.92691540900907,0.565581316677623,25.6831475757602,20.07065424025268,-41.22543377758829,1,2024-04-16 12:06:00,0.5119825973255014,113.49357430878173,47.58191430222281,25.112501941227197
31.97240895039392,80.67869121590745,0.515639524047287,20.482289369307782,24.892884281980795,-40.64194922930287,0,2024-01-04 21:37:00,0.9882502170772768,115.12874616235304,54.208903873920065,28.8189988618163
26.25065304661765,94.5573194351972,0.5250691362231725,20.55230599838629,25.862562126460254,-46.268803819643566,1,2024-04-09 08:06:00,0.9868844909871765,114.07606075761132,44.743899851087484,23.041646952479837
20.431496442947083,93.51402291523348,0.5691851928923245,26.186802920120314,26.73765414609182,-53.39833446739679,0,2024-02-24 10:15:00,0.4991023511272615,111.36009230320184,37.34115341874593,15.587396242662681
19.659559968365627,68.02249802369325,0.4850444543773594,27.468316467955493,26.78272882194914,-50.75134225279803,1,2024-04-23 19:02:00,0.4978603427677338,120.48521627944827,48.86446996109537,27.4600202705148
29.620210413869145,68.40728579444327,0.53264630205749,21.730006200056657,32.55798001993916,-43.07004651335605,1,2024-05-30 07:25:00,0.501893010608476,111.69049883588963,49.29121222986231,19.344656850325144
33.15781226094021,88.96111609857195,0.4602526385394375,25.348979032235743,27.525474427611115,-50.06551383769246,0,2024-10-08 16:07:00,1.0113796698900133,122.70456825779839,50.677817082073545,20.189293859048078
23.39673682459436,79.14267183105034,0.5329201674130377,24.72225979800973,31.061724951469152,-49.2013628657393,0,2024-07-06 14:39:00,0.508011519619609,119.49761890550863,53.64259321757268,25.00111973997894
24.68532610798993,64.21790386961555,0.4508920964838786,20.882811187002023,30.53515638800491,-54.106011603980605,1,2024-05-27 07:47:00,0.4843662546910048,117.6105195313359,53.188029061156044,24.52437561223265
16.253233979832924,81.56817545383275,0.4960887492114866,24.04415510300785,34.485576524639114,-54.13653278488074,1,2024-03-12 11:47:00,0.4940262254120658,110.92436337958402,51.29384902621961,17.939621968421847
44.116932115014,76.67722591782673,0.5877229989849064,23.89381571241087,32.83921069318179,-50.12016372045715,1,2024-01-05 16:29:00,0.5090468840295359,114.23228669431667,55.97765694043355,25.8274578206657
28.64849459472936,92.91879051616505,0.6713063583735652,24.12951025180857,33.71913821565043,-48.93839157360117,1,2024-03-21 11:19:00,0.4993866584365956,127.55391225825755,42.40515109593343,29.830698304305244
31.070926401154438,84.31336086572206,0.46206426372053,26.50583174393583,25.26816384477892,-44.14267709822001,0,2024-06-27 02:56:00,0.9910362634859324,125.00917187624381,52.52290907238695,19.358292148671087
31.098455935476885,79.02021449520974,0.6700321712094929,22.63915692914592,29.71504855582898,-45.85355854249428,1,2024-01-08 05:40:00,0.999674439057786,110.22444755201448,53.13269181668471,31.362416654243795
43.18391800887178,86.11502947906254,0.5092543396726181,23.68632160677196,34.34423197798706,-48.81597849717405,1,2024-02-07 16:18:00,0.5131669806451487,120.99332305429226,43.802188569598805,17.19914587435028
27.095341433631965,78.51916303288895,0.522844582570689,23.169207232478804,31.578715628705453,-40.976630890415606,0,2024-11-17 17:52:00,0.4984074769318618,127.5138712337179,42.485646956588056,35.58662072185477
31.97154084878948,76.13341046378265,0.4928555069208992,23.57022472512828,26.66328636637614,-63.44519686972897,0,2024-10-29 23:09:00,0.4998972293608332,103.30594718878629,46.27028936762199,22.943697847582584
30.343452019929487,92.22633300544,0.5137669646778937,27.018202493871417,28.442348348730626,-52.25955172133315,0,2024-10-01 23:53:00,1.0144811766104496,125.43360192379934,46.69229278742354,25.728084984134455
27.408147859263675,78.72034592631265,0.526807457360817,25.24517470267868,30.827799651475097,-43.75757810512858,0,2024-03-20 21:30:00,0.4964070127548097,113.37376241054153,53.76709731751215,15.53983213757165
26.41156129509368,84.10963752847051,0.4792716313776161,22.880762786615108,32.990475768386425,-48.993798016957896,1,2024-07-22 09:49:00,1.0154213345408942,125.70598668593159,46.92730608154453,24.689319667653457
21.10793861952877,65.85232758029571,0.5700688018125076,21.39361765325937,31.7974205970673,-43.513462227830736,1,2024-06-10 13:10:00,0.5009075304716247,112.36740843457483,45.71825740859398,26.14241088859096
20.804077740109875,84.23609974119147,0.5941697074124326,24.203964918905683,30.13365789166812,-53.31029265470709,0,2024-01-27 08:05:00,0.9889659521402174,101.9511789933548,46.94183131652721,24.569189479502526
27.976367413611435,91.6010745894073,0.6159242438365927,25.88045701106353,27.71113081524001,-44.6645195481861,0,2024-11-09 09:20:00,1.0093114670057557,103.72457562116837,55.59316167077106,22.18459461473813
28.71260725425776,93.04277347344596,0.4862302930056859,23.821227709163097,33.76484097438115,-54.181970979350446,0,2024-08-20 20:17:00,0.4937810452504114,120.48084946661382,50.06521687188476,20.267177407360926
27.18445351884093,89.5785232363408,0.7374164623956352,26.36523921917733,33.73519490604285,-43.76849620351325,1,2024-09-19 03:22:00,0.4980854928203775,122.59722501721483,49.10374487321544,30.652633097686554
30.55619262049092,80.69612221986016,0.459451572095744,34.29323386892851,32.712795312210865,-41.99521476988494,1,2024-12-26 06:13:00,0.4763945850928952,110.95683374895592,49.449972506494746,25.15403567498975
28.22075608710556,81.2898943605094,0.4761619089604836,30.26740718985198,27.27038301259071,-52.0872977189176,1,2024-08-05 23:57:00,0.4997105328466196,126.38592458777374,56.460301671632614,32.70376188258386
28.67915975579186,77.08556628599288,0.521344395063488,21.375136988962943,34.924827220160815,-60.33442407025071,1,2024-03-23 23:34:00,0.4844401429666768,103.3847993773104,46.25414136698379,22.367588226025386
31.112089244733696,87.51013275477554,0.4518060827890506,24.906246022148903,30.03012036430326,-40.59499191078131,0,2024-09-25 10:44:00,1.0093326190423393,119.33920201352683,56.57754145470052,22.826026533138915
30.42258853944348,93.33156371521898,0.5299591389529185,26.177260267728755,26.58151686208472,-70.09248019086517,1,2024-01-24 15:55:00,1.0027314556107008,107.88983800237543,51.05248149460752,29.077971222980814
22.585114364163104,77.87522791842754,0.5172493875605557,20.16617221259549,31.339859318365995,-53.76435615135253,0,2024-10-04 14:26:00,0.4940699364908397,113.4816389219784,49.19790309012326,16.88512518998218
24.582452230167423,85.3957434335023,0.5546553489648596,21.000597918499366,28.107780743069743,-41.06725411595881,0,2024-09-23 14:07:00,0.489283013694843,120.47398671316414,62.50450248967141,18.932683199235385
23.7966780147834,87.0129458573726,0.6011771753642794,27.424554456697567,37.10355868357123,-46.76842842881599,1,2024-02-11 15:01:00,0.9989601081110312,111.39586634716048,44.721802551007016,30.48742485676582
34.7065991204512,85.87115180040777,0.4899135389154908,26.472684310238183,28.92698125452274,-41.58931101072553,0,2024-09-24 23:50:00,0.9943740930831938,116.15444455770175,48.23157120216497,19.140330353884025
21.471151787426905,84.35905404350483,0.5131568348466571,20.91756927991592,28.725097559781887,-50.33098846168988,0,2024-07-14 20:23:00,0.9962320901212026,130.0629280921444,43.83784380418,15.90474492348726
22.393810476640255,79.05836644850736,0.4495561208883841,20.665388372946897,25.29330829624616,-51.735920352980905,0,2024-12-17 23:03:00,0.9709892937095608,114.23108130476851,54.76230985268084,34.342635940365454
34.26781859861327,89.62136210918165,0.5497478422603403,24.58231168242055,29.906294893414827,-57.1331173527829,1,2024-05-28 01:31:00,0.9988948582929208,128.3569211206514,58.44594466825839,18.030911760628975
26.58324989253827,80.48775501526619,0.587865836950859,27.565284637210095,27.24160370712732,-53.99401899046156,0,2024-08-06 12:11:00,1.0157212633647217,108.70293145342382,58.3496139070232,25.92059699164085
30.821058186426114,86.03338231254227,0.5278852064443029,24.237766243018505,28.84884467351869,-40.74543846923864,0,2024-04-23 22:47:00,1.0021648535648784,125.29804177915283,56.11974376573002,25.345425963621356
21.81461272245857,81.21522859043789,0.5819763816952059,21.10299091718559,28.37477552366217,-48.61163287865907,0,2024-11-29 06:49:00,1.0161801057295488,134.415686206579,49.01189766102017,10.946858416909581
35.65995656350464,86.4998128093352,0.525567219269889,27.105352941644774,33.789860643364186,-50.10677146508634,1,2024-11-02 16:47:00,0.51717780066192,95.28355499872711,48.17379511255077,23.663414884160957
25.410311341551022,87.03777499083814,0.4902341106284933,23.4092000522755,27.660463947691465,-64.85529867169839,1,2024-09-06 03:37:00,1.0013171682309423,112.03104744529523,41.644151137529676,27.24206624739555
32.96053283422744,84.67565365209819,0.5637508758290065,27.37929704969515,32.16088524487568,-43.2902523791951,0,2024-09-29 10:49:00,0.9789704209940734,125.7707212718054,60.17936767590896,26.771546907594303
34.45081425297207,83.44798819159914,0.4849337646655099,21.32038214940801,18.969281576268067,-50.334190609129614,1,2024-10-22 23:00:00,0.992273548098697,117.96954613957007,52.344890390742336,29.517603419017508
21.24152334247494,92.2771766112738,0.4861510278796718,20.27394270502877,26.391719711531373,-45.154083841826775,0,2024-09-26 07:11:00,1.000115811153787,123.71145873371309,47.54021547565259,23.06254342547283
31.475884956448677,77.17541974050648,0.5424469689654449,23.53825610627894,26.059008827243133,-40.043621995269376,0,2024-02-14 19:08:00,1.020055930636184,113.9601481328418,56.640284444934835,28.562522210460802
31.39442685976253,84.67472790285053,0.6029085104260028,20.4359474623728,34.540065601917334,-52.33369941262088,0,2024-08-29 00:21:00,0.4893013419233908,120.865897874729,45.1361774162,21.55335465959964
21.354184774356597,95.12230884651623,0.4792072545710406,21.626981537557626,30.45587446599143,-46.74558233148425,0,2024-06-19 04:52:00,1.000846996367129,118.44322764607921,52.03311017111337,17.947662917936125
24.610388337011425,75.12583707246101,0.4540497420703002,22.143350014259973,25.674938408709952,-45.78987165012089,0,2024-10-21 19:22:00,1.0103361283764647,131.67782061659807,49.13685432854582,18.511358121593837
33.53926057286178,81.45765029485987,0.5502984962040203,17.891483848338968,33.9450578946784,-42.53283633467488,1,2024-02-14 16:25:00,1.010679930445035,122.54420843301213,53.1933856994015,17.689447724022926
29.87759894955599,88.09757480270031,0.4995137112700674,20.02998705805895,33.152074021407095,-47.45061871433279,0,2024-06-29 02:04:00,1.001464257267208,123.37602662075201,49.68213230406939,30.047929839455968
24.87125243693679,84.4693789254519,0.5120548984526522,26.78300188802932,43.88591936836953,-49.636225475693806,1,2024-04-11 19:12:00,0.5080654386374176,115.88123033877532,42.74536054444388,17.427132454707216
24.31643354175385,92.25479290600636,0.5722983011967373,22.83773045063485,29.447242396362483,-44.26437662802624,0,2024-11-28 17:11:00,0.9735120838631182,115.12393775927507,50.37788186335019,26.370194203246516
33.390877142157834,78.29359812269293,0.72862765546242,24.84728036187088,34.55030700074622,-50.62749187903517,1,2024-12-26 01:33:00,0.4870395076039363,115.6744181218038,55.24432070937681,23.670379029637836
33.63185950510352,78.20067425405331,0.559158361194287,23.60489417832332,32.650251203507466,-69.46042855705207,1,2024-12-17 12:48:00,0.5000634530980064,123.94452142378297,49.85391797073007,24.486757132746842
30.68119623859884,93.62362434525832,0.571634111281905,20.519507742192797,26.71230722236523,-43.66194781682109,0,2024-08-27 17:08:00,0.9878770286637782,115.79015519179737,53.87557560794543,31.818036475998497
29.596795445484403,78.7376416237985,0.4804244979682894,25.213193271280865,31.62271129256752,-49.23561846382135,0,2024-11-11 09:26:00,0.4987600355211165,122.89774856896413,44.77235257162973,22.807863163923635
33.33101766980779,81.38307368168046,0.5985863615684774,26.12521839462953,25.05448195797105,-49.66419559574528,1,2024-09-04 13:02:00,0.4846392032296177,140.75400798645438,49.86869603365074,28.058007807748417
30.2129953635154,82.4161104005861,0.6821357438678983,25.937726248987005,33.17621003674491,-52.88918880776748,1,2024-08-26 03:05:00,0.4989062383024669,128.71124703431693,46.877447724557115,25.18781675690556
21.41152297570364,62.62543622989793,0.5493943482243264,24.234053539223225,29.207852177874315,-48.9176352196811,1,2024-06-06 16:52:00,0.485108400218545,116.73976467832159,53.73490420052355,24.23990547183651
37.34124253165955,86.6091952253764,0.6035172889754508,21.26373955471357,25.088597911540656,-43.2381291550277,1,2024-03-26 01:32:00,0.9992510042361826,132.01213922163944,50.15745781130998,36.499845621932366
29.267520452248974,90.95880044652016,0.5651641747387506,26.973667155261744,27.765244265457568,-41.99369932564217,0,2024-12-21 20:59:00,0.9913818599248072,115.91924626978448,53.45036838168306,17.79329127142315
22.89588543306256,91.95883436142626,0.5614164178480704,21.730995475308,31.21900727709572,-48.09827628934636,0,2024-10-09 22:48:00,1.0210391095842222,99.61875464822145,55.43855213078933,31.445659177187224
20.127362204451785,92.52063574963826,0.4724832864385492,27.52261404524561,28.115191880821943,-45.30843724521495,0,2024-05-19 16:34:00,1.0109958344521055,109.91913689082595,53.458092875606944,28.28203282744986
32.822092231089485,87.99525514605935,0.562074452781746,24.617310770697102,29.06811456444906,-45.4614754890612,0,2024-07-13 00:24:00,1.0062230267740788,101.29208078974145,51.36559217146822,22.60237502684108
29.0621001964936,88.57997349946268,0.4858247173592196,22.28021761983007,29.564629984403247,-48.4159978479828,0,2024-10-13 23:17:00,1.0047603480879643,116.48486515958692,45.00893870744297,33.14659258720806
24.91472406943801,64.57311919068883,0.4693910819710225,20.653990496719796,32.12648560834592,-52.21603053899764,1,2024-12-23 09:30:00,0.5049506842968933,120.18418379189552,49.986069446665496,15.759449438057317
22.464584601692863,91.98023418101548,0.7247087211980683,26.430010455345386,34.50152028690561,-50.99145521445383,1,2024-10-07 14:29:00,0.9910357961705336,136.76437312275283,47.334547989920836,22.391166713504642
35.950621922849884,87.24057725768046,0.5352455166987574,21.407218433367557,35.18505578813036,-48.81676114172864,1,2024-10-12 13:47:00,0.4947940291863527,123.26927373764163,48.279680216478866,18.95758897865462
25.51915845251681,93.9073243456433,0.5471428887151715,26.62581198731624,32.999020313298324,-49.13831498246228,0,2024-06-27 22:36:00,0.9802657663087412,117.80899471191135,48.12732924624875,27.0604173243573
21.963212281870828,77.31284026832182,0.5403968552891215,26.07271192065292,30.81502101806813,-64.42137932644408,1,2024-01-06 00:33:00,0.4886045930226031,128.29405581183488,45.10037212608878,19.434679494064113
25.51155521837604,83.0280119192974,0.4987900161195864,23.637273901213,31.25234062504049,-57.25121744715832,1,2024-12-23 04:40:00,0.4918111251258934,97.88864690992115,40.21330705433005,27.165319733706596
20.86455299175488,85.87479410405078,0.4891703915561481,23.868685322763103,31.354668935426517,-42.17125599741294,0,2024-03-22 08:08:00,1.0111927279006212,122.35614558108566,46.65928475836117,24.06781792089223
30.46618101548912,73.67685191390389,0.4935390491986803,27.94104460691717,26.46344224344413,-46.09715300531487,1,2024-10-24 01:08:00,0.5143435322507182,127.70865193886966,50.966897259620794,22.60323028671958
34.63974812713331,63.34946663995794,0.5903451190792981,26.45128683362324,27.265804718815048,-46.89948453871584,1,2024-08-28 09:34:00,0.5096261962042801,105.21413754220158,43.259114772862546,26.94323623016655
34.49810189045798,85.04623246209312,0.4542420592226765,21.72711393324241,35.47036713062425,-49.9763246515568,1,2024-10-16 21:43:00,0.4975086932510145,131.43754043206928,50.078411182358124,23.65689188030968
32.673069655941255,80.27486637702096,0.5240429241657378,24.364196278058056,31.456340458421103,-43.01392523896657,0,2024-03-20 08:18:00,1.0160427803682246,123.38496407494414,59.50134212155483,19.556825784704806
27.463447891217083,80.85406325428139,0.5738456710598716,20.807637908445187,23.905369369304072,-40.56224495552799,1,2024-11-30 05:05:00,0.5204583080601483,115.84712086099199,55.115282776261196,39.00686494817489
20.379521054114644,86.82391352184669,0.5399478958447999,21.66949105215797,29.068113533027315,-45.10730643299727,0,2024-03-29 05:15:00,1.0039205574829022,126.32781866106285,58.21770754560265,22.564164084854276
28.531340354574,88.52847129986921,0.6552640349221434,20.83144979754277,29.582800206097534,-40.87153080590455,0,2024-10-17 22:20:00,0.4972910016164488,142.70692857804397,51.955639384663634,13.911954599239927
29.988605549611307,90.43571213238538,0.5041392675331103,27.73355390413528,33.3091892195604,-41.97780578716404,0,2024-04-15 07:18:00,0.9855866240618468,121.81866255058495,55.83754911493223,20.789506551393057
30.17270877843412,83.83391629141549,0.6330231480655302,27.112383927693852,29.57122953146217,-40.36441331669933,1,2024-08-15 23:56:00,1.0013437028758212,122.48220586300336,46.38017634766106,18.663616558136347
26.422135346006595,75.7399891476916,0.4938941275245321,24.655397283250544,34.88185594170793,-53.57672184517736,0,2024-11-28 10:06:00,1.023237286636299,115.40639100459757,46.77829866489008,29.13072808020258
22.464643973462397,79.92593597637361,0.5064118577939264,25.71566102117957,28.874778095281137,-69.06445208253656,1,2024-06-05 22:45:00,0.5223813192042712,111.50155630535208,36.30429896931264,26.60826329795793
23.888568980498444,81.18304878288434,0.5553979701387324,26.17727510682182,34.268075175240206,-51.38253616150783,0,2024-02-29 02:57:00,1.0056658810573036,128.30335816544246,55.93072737021149,26.993564008951722
34.58513627808374,91.20545148763098,0.562226135218992,20.190669436240857,26.309443796717527,-43.1220542481124,0,2024-12-13 23:49:00,1.0313911399728135,111.43916174091133,57.70161989909943,23.14988767081378
20.494590353523414,85.0974460433096,0.5927307769917951,23.44598806304002,28.13663055298172,-40.12288570494105,0,2024-10-04 20:03:00,0.9998480522320315,120.71566237219392,47.23411377326365,23.603248764715392
22.10294607934837,77.23517959606066,0.4639716955383328,20.599933052935388,37.22959419483728,-52.588736430818514,1,2024-04-09 09:28:00,0.4997298283235594,115.22342553234883,48.73024146801382,23.145344481961658
22.042885128505667,83.33858840600448,0.4813899521775311,23.61770551938044,28.477928288277973,-44.128024291035246,0,2024-06-20 20:05:00,0.5067721191300154,124.78979825746391,46.230689431545194,24.59403407932265
27.693760079176556,81.36444765892091,0.5273832284847765,24.220883233071785,34.48616520204089,-51.39010773987656,0,2024-12-02 20:51:00,0.9972455719325218,123.33662105286949,51.91326775738746,29.176667176824175
34.33848964715646,76.29291856550834,0.4812856434545499,25.03734526651773,32.95169125287364,-42.87259707646374,0,2024-12-13 21:37:00,0.9954595489277877,130.37539944257898,55.624662726516206,26.68037706252673
26.83124544747603,65.94808155637834,0.4895015769653532,26.552775236011865,29.93322517577212,-50.62047901514313,1,2024-03-14 19:38:00,0.4981827750548763,114.89983601145254,41.286140130594795,27.500564148104335
31.35655770411016,79.74846067338663,0.5501376546201497,26.230364052082443,27.384906875730653,-58.11359414030875,1,2024-08-18 19:03:00,0.4947882857361911,117.30125064706628,52.04719265321126,27.497794541246012
31.992356849733557,82.84635712049561,0.4831923066994097,26.231333813350773,26.32975466777041,-47.17292828759326,0,2024-06-06 15:01:00,0.9995799979203448,110.21236284217693,48.61664114140427,29.422212186908688
20.996498210069685,90.7713302814436,0.4645338729692704,25.464996609784208,33.11053608998682,-58.66078905655824,1,2024-03-15 23:01:00,0.5049414934480535,115.55706739923889,50.566971959833445,26.440750207701274
24.590303322521745,87.64377378579023,0.5642650302317342,25.882362411902328,29.968725856610003,-42.75567620221651,0,2024-05-20 10:33:00,0.4925877258257586,123.77300493044852,52.29497000837146,26.794240363394593
29.46643579442008,90.8953750230685,0.5493618296591096,26.745763568394374,25.665256709162858,-43.6635084400937,0,2024-03-04 18:46:00,1.0070674259695536,127.56988616645351,49.058987806135896,30.944031205965782
38.13930792025127,75.7004039371322,0.6071963377353256,26.355625967206077,26.96772629690164,-40.827315063938926,1,2024-11-12 13:38:00,0.4989913489029459,110.77834675822375,49.482065732971094,21.67477040998444
41.61699774121936,87.70556995041053,0.5639161830420201,23.816808084138383,28.91796111532414,-51.27217366407904,1,2024-03-27 02:32:00,0.5227577004828544,128.6960592010566,48.930624162226806,20.721287100242463
28.45327755771408,92.25618228215764,0.447764628148025,23.424048171392123,16.146632960191248,-54.46742868121309,1,2024-12-03 05:44:00,0.4936630522862478,133.5563785880495,54.85158100894141,19.07039200406572
20.344493778406207,77.92968788285673,0.5000891091689089,24.9523580556016,21.08033278185544,-43.83961416163573,1,2024-11-27 22:18:00,1.0045265763880324,124.13434903223701,52.093799800637484,25.91457281810128
29.98277056856252,74.63601446799696,0.6130205537470879,21.952668982197828,33.971073943348294,-53.20716873770807,0,2024-09-29 17:52:00,0.4949914885876847,138.76795812558066,51.1029176886868,15.731338793904383
30.93485358481003,81.90977364420459,0.5624742666699052,22.01883145014734,25.671116550922804,-40.14715061221722,0,2024-02-17 16:24:00,1.008283374677818,112.26210800896428,43.64524139453859,27.310770480298387
22.35018941387482,75.58772016559983,0.4999034628310571,26.9282637547127,32.66373079154235,-47.19982625553206,0,2024-07-26 12:24:00,0.9829100798874209,107.55345296688583,48.10710128393423,24.454034527497235
28.52887914200246,87.84617837345972,0.5111938835954378,34.47359960256495,27.124590290426507,-46.111595002639575,1,2024-11-12 01:15:00,0.5153465568868713,102.21279751095722,54.493345801695874,30.673198499105283
31.461158369597708,77.3177454790821,0.556747740952911,19.89119461517744,25.36819951368816,-47.49490303502704,0,2024-12-30 01:26:00,0.9946838940737132,134.96044311489183,50.18848286561961,21.640413447675048
41.54465053523872,86.37528647013337,0.518975551070606,24.97783873307822,32.51185741645418,-43.064692636927575,1,2024-01-20 21:24:00,0.4753532551533073,126.54365656354058,53.297657347945695,23.983408572912467
28.37947063575192,76.31780837903995,0.5340715285628193,26.54026656390743,34.68800435352898,-54.462536739433176,0,2024-12-02 01:11:00,0.9999178109902078,119.44415329089544,58.83255900163817,30.611016666466845
26.7899018999068,81.28385547154055,0.7248845609850456,20.547857665175517,32.99788603333307,-50.96914482565374,1,2024-05-03 06:39:00,0.49731605179125,122.7996862631982,55.19303034604408,31.915678233890763
24.06013773315813,92.42151933199172,0.450031129951901,22.91328506686932,28.63653035277888,-54.74395403300733,0,2024-02-02 20:13:00,1.008830245578662,108.74510952701624,50.46579168849871,21.5992381712409
25.95659325051517,84.88139964501651,0.5074199197305614,20.047082462349746,34.03768678079629,-53.57763187906978,0,2024-11-08 20:57:00,1.0032441347084853,144.45751979616827,47.44505414902137,25.9089061629358
31.553098545758647,93.89419373355054,0.5495526367453,20.610303193333696,28.758935050968397,-65.26201510886844,1,2024-06-10 17:04:00,0.485938248137327,121.29221181975228,37.232252019720505,26.47209488842024
22.050548794045767,80.58350044689935,0.7057980151813794,24.053114159300023,33.03492682356124,-43.10477569261263,1,2024-04-17 13:50:00,0.4928487042854073,121.09394794604893,49.15807538763574,26.86826702810574
22.351725672739686,60.77379167290102,0.5885534125691307,21.47796613851018,33.24144046908271,-47.151120190209234,1,2024-02-25 00:18:00,1.0007074222179102,127.25766623898691,48.369937520915755,23.68712170342189
20.92093448811415,81.36122798057063,0.4810147993358795,27.337155799892823,33.050885910701425,-45.35214092955467,0,2024-01-02 05:36:00,1.006868381332651,124.81009231736714,51.951830971976875,31.406916990618175
26.62698485392461,76.0525423799792,0.6033136814924034,21.94374718566089,34.16231567591125,-48.85679960053184,0,2024-03-27 23:32:00,1.001013897781299,122.23884024279131,49.23047386512656,15.551482581892273
